SCAN_INDEX,X,Y,Z,SIGNAL_STRENGTH
0,958.63,115.976,464.212,28
0,820.71,366.186,452.315,8
0,901.174,82.209,418.483,90
0,899.089,363.783,468.941,10
0,991.346,133.002,434.504,23
0,970.345,409.44,418.551,109
0,976.917,181.254,421.836,123
0,978.301,158.17,421.278,12
0,940.842,109.63,408.664,90
0,951.721,170.101,460.103,45
0,908.797,1.117,406.911,138
0,927.318,69.78,407.46,48
0,936.057,51.704,406.82,34
0,966.677,204.166,421.15,129
0,984.794,117.613,402.828,63
0,992.22,192.128,432.931,6
0,924.737,269.814,451.131,20
0,755.757,136.591,422.381,57
0,790.277,332.293,418.603,8
0,970.438,70.225,401.45,114
0,973.857,175.127,426.84,162
0,899.226,13.096,422.848,11
0,778.168,17.7,420.597,72
0,731.529,272.716,419.567,90
0,958.833,122.828,457.2,10
0,740.809,18.002,419.829,24
0,744.521,253.886,418.643,5
0,913.214,331.427,461.976,20
0,898.669,285.453,462.949,23
0,992.941,192.279,437.18,4
0,816.303,88.026,420.567,73
0,741.121,287.824,419.153,48
0,999.001,225.468,411.284,0
0,844.735,331.209,418.095,113
0,906.339,25.04,414.418,14
0,938.42,95.606,407.894,77
0,868.603,110.949,418.299,3
0,858.559,211.935,470.884,17
0,973.812,161.491,441.402,27
0,935.057,89.372,407.7,93
0,798.419,316.977,418.45,6
0,758.418,78.709,419.999,27
0,837.197,237.552,418.504,22
0,961.192,378.372,424.457,11
0,819.577,311.664,418.175,66
0,749.5,170.046,419.663,41
0,947.696,40.872,404.01,114
0,957.962,115.509,456.67,9
0,732.991,384.653,426.683,3
0,835.914,243.739,423.002,4
0,982.099,125.754,405.575,93
0,919.269,95.254,415.504,63
0,752.74,2.087,420.341,82
0,991.482,149.11,445.057,13
0,929.555,65.342,451.056,20
0,751.371,25.121,420.074,54
0,903.076,269.561,416.668,67
0,865.624,366.898,417.584,5
0,958.373,124.881,472.033,14
0,947.097,107.522,407.665,82
0,824.789,197.695,418.201,5
0,901.169,262.112,417.075,80
0,965.355,135.962,459.862,5
0,814.084,413.314,419.123,36
0,904.688,39.877,407.579,52
0,834.388,402.804,421.238,72
0,881.478,134.93,419.428,79
0,940.39,68.125,432.251,0
0,924.66,43.11,433.82,1
0,965.79,138.918,407.625,39
0,836.498,338.63,465.573,33
0,952.609,118.545,468.068,9
0,771.14,223.546,418.252,0
0,930.313,151.864,447.303,13
0,860.073,374.947,432.966,6
0,934.418,8.088,403.33,103
0,978.234,180.916,422.492,131
0,860.277,461.449,420.987,11
0,921.881,44.632,440.938,32
0,919.965,12.586,407.185,149
0,969.463,395.26,462.073,10
0,900.128,33.763,407.746,90
0,924.034,256.279,416.586,34
0,936.731,177.168,460.388,37
0,950.162,84.786,408.146,139
0,904.285,299.406,417.072,59
0,915.437,251.181,416.282,29
0,897.659,26.667,468.8,4
0,793.598,192.933,419.288,39
0,982.402,156.463,412.922,7
0,800.907,105.764,420.267,65
0,898.783,11.891,407.185,102
0,871.838,319.253,425.897,78
0,974.214,159.498,421.596,19
0,964.011,146.637,408.745,46
0,817.626,282.624,418.657,91
0,767.881,0.766,420.729,76
0,829.855,208.08,418.932,77
0,929.818,50.611,454.119,5
0,864.581,217.886,420.97,151
0,709.704,149.637,419.201,42
0,961.606,103.16,406.756,109
0,974.549,139.709,448.017,5
0,852.963,128.582,418.89,14
0,806.758,453.12,419.641,16
0,795.675,46.997,420.196,66
0,834.033,204.054,468.217,34
0,781.829,240.806,419.555,84
0,990.309,186.259,432.782,36
0,722.401,29.685,419.707,15
0,924.288,165.031,435.685,97
0,878.76,55.385,464.754,30
0,974.642,133.566,464.52,4
0,930.809,90.622,408.57,95
0,997.627,208.889,426.311,2
0,937.338,195.621,424.59,107
0,923.937,51.855,446.56,4
0,983.667,380.965,425.356,70
0,990.925,193.797,446.642,1
0,981.468,81.295,397.848,89
0,979.21,254.195,418.667,0
0,812.37,277.811,418.844,48
0,909.322,94.95,419.658,85
0,717.399,327.107,419.458,5
0,864.215,73.975,417.84,2
0,934.434,96.768,408.253,91
0,988.66,191.292,410.897,57
0,842.344,111.366,418.983,29
0,960.155,111.518,419.699,52
0,822.934,182.616,418.356,1
0,927.817,76.377,407.969,111
0,929.431,76.273,408.355,113
0,993.081,202.425,411.637,44
0,922.759,78.481,408.994,82
0,934.749,135.169,426.897,150
0,992.659,197.641,410.037,23
0,975.643,403.172,423.605,27
0,928.712,63.352,426.866,6
0,898.902,4.475,406.998,118
0,845.877,61.086,419.624,50
0,875.339,43.124,438.066,6
0,983.059,383.809,423.129,10
0,803.546,455.147,419.659,10
0,924.338,171.771,449.697,8
0,968.153,126.826,453.194,18
0,919.12,87.046,414.51,80
0,972.835,125.385,453.72,9
0,921.33,64.387,410.148,3
0,921.148,440.377,419.684,90
0,992.289,146.182,414.016,4
0,911.199,131.936,454.699,78
0,767.585,158.284,424.004,45
0,944.174,389.335,452.808,21
0,917.542,32.474,442.005,10
0,954.678,0.878,392.482,36
0,971.608,77.149,402.056,102
0,944.931,256.584,424.721,121
0,968.032,109.036,419.667,51
0,947.694,25.557,399.558,93
0,970.681,81.822,402.348,111
0,919.851,42.257,407.256,65
0,947.773,47.943,405.903,128
0,944.663,86.174,408.137,149
0,923.447,19.206,407.427,136
0,755.542,61.731,420.008,41
0,963.578,436.713,418.751,106
0,969.704,383.934,418.018,112
0,983.986,193.101,413.165,41
0,913.674,246.545,416.04,13
0,846.058,194.605,462.325,2
0,957.47,149.125,412.3,31
0,828.753,143.923,418.597,9
0,970.46,115.707,418.786,7
0,979.532,188.037,425.369,4
0,793.206,190.812,419.065,16
0,963.086,95.138,405.35,95
0,950.52,51.72,434.291,10
0,958.457,116.118,465.173,35
0,929.671,65.357,451.707,26
0,859.047,299.019,471.624,6
0,840.435,217.155,417.625,11
0,998.709,100.525,426.977,4
0,715.479,288.178,419.654,101
0,928.88,83.388,408.29,125
0,892.402,455.767,420.126,96
0,774.007,367.728,419.352,93
0,936.067,37.007,406.458,98
0,971.317,144.512,407.692,23
0,801.1,97.675,420.18,82
0,983.446,142.061,426.332,16
0,957.142,111.273,419.558,42
0,930.69,72.272,446.455,32
0,900.923,435.764,421.486,131
0,707.603,90.355,442.931,33
0,842.009,355.024,421.596,9
0,751.85,208.917,419.164,28
0,976.21,130.844,438.448,8
0,941.3,117.584,420.41,19
0,989.793,206.403,416.15,26
0,745.346,464.398,419.988,10
0,825.419,82.275,420.333,74
0,731.665,85.193,420.488,66
0,992.272,220.128,414.483,8
0,929.4,449.493,419.321,55
0,936.639,59.498,407.619,119
0,721.934,278.806,419.515,118
0,724.663,164.363,418.942,5
0,963.074,119.257,432.55,11
0,912.32,37.874,410.916,37
0,982.036,418.906,418.171,92
0,934.342,48.368,445.066,11
0,962.323,72.991,403.875,98
0,935.454,103.794,408.937,91
0,717.363,335.125,419.723,87
0,891.25,345.077,464.871,19
0,972.28,175.636,427.386,158
0,925.238,47.813,406.611,7
0,802.005,308.795,418.335,1
0,756.829,362.057,419.698,110
0,802.734,187.119,419.506,111
0,892.059,13.936,407.394,27
0,891.76,14.005,407.486,25
0,772.515,179.647,447.889,81
0,817.714,129.307,419.747,43
0,727.535,385.558,426.007,9
0,964.703,117.519,418.789,19
0,896.16,20.159,407.35,92
0,859.136,245.129,423.987,124
0,948.042,253.931,465.965,1
0,831.775,262.619,421.513,106
0,948.363,48.116,405.874,134
0,995.033,219.026,412.256,0
0,930.176,61.134,407.359,80
0,928.375,61.958,406.802,33
0,838.592,105.817,419.236,50
0,827.429,396.431,421.145,93
0,890.075,212.358,418.066,112
0,935.401,85.615,407.873,118
0,806.219,254.985,418.65,33
0,970.496,155.398,444.332,11
0,716.378,376.799,419.991,65
0,980.172,99.607,431.779,17
0,930.066,39.012,406.948,101
0,918.788,15.879,407.021,132
0,922.56,71.491,408.036,70
0,778.416,454.627,419.426,2
0,839.207,113.317,419.428,76
0,910.874,62.839,409.911,95
0,843.94,244.389,455.147,3
0,974.832,308.283,467.585,8
0,737.07,314.729,418.53,2
0,850.587,202.538,421.506,48
0,947.078,189.793,420.116,78
0,801.151,217.989,419.477,91
0,707.555,124.627,420.567,86
0,821.599,68.182,426.389,28
0,948.669,287.25,427.101,137
0,970.121,155.074,439.667,4
0,984.84,192.756,412.161,60
0,866.029,179.382,418.784,121
0,819.809,270.385,418.862,94
0,978.401,180.86,422.418,132
0,915.668,75.594,410.648,89
0,941.716,80.117,407.541,126
0,771.341,456.324,419.523,7
0,948.891,304.04,417.143,86
0,961.817,152.995,466.345,22
0,876.568,354.603,461.414,5
0,936.071,15.5,404.231,121
0,973.249,120.997,405.951,50
0,981.725,83.32,398.594,92
0,777.427,340.373,419.486,95
0,964.867,142.986,452.076,7
0,967.13,145.802,407.755,16
0,918.75,1.867,406.857,160
0,749.114,10.178,419.987,32
0,828.288,398.405,421.75,72
0,803.9,356.99,419.393,62
0,940.65,58.276,407.724,54
0,858.318,246.214,451.574,2
0,798.673,229.398,429.225,86
0,977.689,53.397,395.07,45
0,963.138,147.125,408.941,20
0,828.991,305.718,418.074,69
0,932.562,71.929,449.747,20
0,902.953,10.382,407.054,116
0,819.989,379.619,419.12,90
0,931.337,9.13,404.364,114
0,975.039,160.552,436.195,11
0,955.129,250.632,418.097,34
0,751.6,211.355,419.572,97
0,990.528,178.708,440.509,7
0,965.779,118.698,433.139,24
0,776.294,163.055,423.553,42
0,787.218,17.759,420.564,71
0,836.997,275.727,423.444,91
0,743.264,136.709,419.259,57
0,894.394,72.554,419.842,63
0,976.655,160.339,439.575,5
0,993.6,228.03,426.195,44
0,847.828,172.476,418.931,87
0,733.868,179.991,418.903,12
0,709.204,115.008,427.6,3
0,898.365,403.681,419.761,97
0,785.805,154.978,421.648,68
0,932.802,56.598,450.212,27
0,887.875,7.821,407.288,87
0,918.963,49.929,406.316,0
0,970.523,161.918,409.936,11
0,916.865,217.299,418.434,92
0,905.597,455.959,419.856,73
0,982.241,154.614,408.177,27
0,992.598,145.51,407.338,79
0,900.609,123.658,437.612,11
0,852.559,265.928,422.879,56
0,841.676,333.16,417.931,85
0,791.557,387.106,418.678,0
0,780.751,176.491,420.129,104
0,809.254,465.77,419.15,4
0,940.851,109.654,408.707,90
0,965.591,155.585,428.805,1
0,911.05,148.711,415.971,35
0,996.664,200.301,456.121,20
0,863.7,341.2,423.262,66
0,860.608,44.146,443.919,1
0,930.643,72.285,446.661,32
0,976.485,129.995,429.58,4
0,991.092,206.092,416.304,44
0,989.948,78.642,395.179,40
0,831.684,96.4,419.649,53
0,949.233,46.964,404.874,2
0,823.262,418.053,420.283,107
0,960.552,95.669,406.624,139
0,956.241,264.593,443.662,0
0,749.747,424.025,420.007,22
0,955.143,4.188,393.653,51
0,964.654,72.713,403.515,85
0,938.265,101.961,408.147,114
0,989.882,192.876,432.949,1
0,871.567,159.78,418.687,90
0,958.82,148.549,411.597,21
0,917.861,42.842,406.772,20
0,932.539,104.905,410.57,80
0,997.253,167.928,426.623,44
0,779.233,329.103,418.55,5
0,930.341,90.881,408.732,88
0,990.027,204.335,411.928,56
0,911.107,142.887,418.717,36
0,754.886,319.661,419.867,87
0,921.784,34.629,406.933,106
0,959.572,89.039,406.942,143
0,955.015,45.244,401.082,91
0,786.296,28.325,420.563,38
0,851.631,225.828,424.358,44
0,973.07,148.296,458.154,7
0,945.418,177.062,420.454,2
0,795.691,207.892,419.244,30
0,723.637,424.462,419.9,11
0,989.707,138.302,406.144,99
0,993.923,88.187,434.893,14
0,936.09,88.853,407.713,86
0,703.176,78.64,420.37,80
0,956.258,22.515,395.54,59
0,922.003,19.641,407.325,134
0,963.055,163.947,446.205,3
0,984.411,240.205,451.267,43
0,992.408,114.319,398.66,10
0,979.798,59.281,395.678,69
0,908.219,1.617,407.004,145
0,961.986,270.74,424.494,142
0,799.325,4.404,418.993,15
0,979.058,106.502,430.178,12
0,988.194,148.59,431.494,10
0,829.023,371.248,423.94,69
0,994.199,250.33,425.365,28
0,748.662,462.312,419.917,4
0,732.691,237.118,419.239,24
0,941.666,117.468,420.548,30
0,989.521,96.536,434.463,23
0,860.977,341.826,437.931,7
0,721.314,384.493,420.752,78
0,971.461,289.271,424.083,96
0,977.533,169.975,427.599,19
0,713.499,90.649,424.616,11
0,968.943,142.408,460.584,6
0,933.547,289.269,416.889,105
0,763.656,422.914,419.9,21
0,982.653,224.623,421.353,69
0,912.381,0.405,407.792,145
0,875.887,228.923,422.928,20
0,950.594,261.947,447.13,1
0,773.848,98.841,420.429,79
0,831.014,239.016,451.434,46
0,936.15,366.556,454.289,0
0,933.333,71.704,448.949,17
0,963.006,35.404,395.601,53
0,844.519,401.344,426.702,124
0,947.036,70.656,407.817,150
0,929.054,83.892,408.117,114
0,939.612,52.828,429.015,26
0,718.665,125.249,424.009,21
0,930.884,8.442,404.095,94
0,978.257,134.705,407.239,57
0,994.216,75.869,392.21,29
0,932.758,48.005,435.387,13
0,924.823,410.04,419.058,86
0,930.876,83.478,408.175,110
0,797.793,276.282,418.882,88
0,913.633,69.032,411.863,15
0,804.879,22.364,423.96,60
0,945.396,48.697,405.988,94
0,884.102,23.733,408.392,25
0,792.041,73.551,420.509,88
0,866.587,455.014,420.298,21
0,911.22,393.215,419.329,95
0,786.987,172.556,419.845,112
0,716.024,319.898,419.053,2
0,959.643,224.844,419.738,133
0,925.126,236.952,417.197,99
0,934.705,395.476,418.728,97
0,993.607,383.167,458.552,12
0,940.077,44.751,421.537,4
0,965.64,129.36,471.867,3
0,850.546,100.384,419.706,79
0,960.222,48.027,401.256,55
0,979.468,144.966,442.012,8
0,959.507,337.406,423.233,34
0,964.846,123.763,407.223,29
0,703.889,41.422,419.753,18
0,922.535,60.38,452.119,26
0,948.737,50.311,436.02,1
0,991.854,213.214,415.008,14
0,933.704,89.63,407.898,92
0,984.53,47.486,389.902,19
0,964.225,317.898,458.401,14
0,930.072,203.118,419.039,63
0,912.233,44.799,407.238,51
0,899.351,4.325,406.855,116
0,989.784,123.09,402.784,69
0,739,386.829,423.548,56
0,856.012,233.57,423.426,10
0,953.191,83.446,407.725,140
0,763.753,139.05,425.767,89
0,946.592,112.967,407.925,88
0,988.532,391.947,465.44,41
0,968.991,160.639,413.877,16
0,912.419,52.042,407.736,22
0,706.44,173.757,418.687,4
0,702.544,369.102,421.495,95
0,911.273,311.626,416.936,87
0,852.802,306.641,422.268,3
0,991.288,185.349,435.078,44
0,808.156,173.25,419.604,94
0,949.01,32.667,402.483,104
0,945.478,41.648,405.053,100
0,972.346,141.944,467.546,16
0,938.199,83.825,408.152,115
0,953.559,8.17,394.528,39
0,857.019,345.253,425.486,100
0,950.631,125.661,419.269,30
0,991.901,162.942,434.565,2
0,976.089,158.872,421.275,22
0,993.63,189.662,410.235,74
0,859.119,174.042,443.244,22
0,916.069,21.069,406.869,102
0,926.908,47.301,406.767,2
0,761.376,315.565,419.735,91
0,704.169,137.052,419.444,79
0,747.807,107.159,419.273,52
0,741.415,46.803,419.718,19
0,976.085,256.113,419.505,57
0,982.051,180.17,428.729,6
0,973.443,77.001,401.084,100
0,762.395,68.12,420.057,40
0,851.928,81.624,419.536,62
0,807.029,157.602,419.501,26
0,914.35,235.47,417.012,94
0,816.059,58.34,420.185,47
0,987.609,148.795,431.723,18
0,975.544,174.281,422.899,0
0,964.181,119.187,433.11,15
0,928.933,167.81,434.819,10
0,850.702,171.893,433.792,14
0,908.942,214.076,417.932,89
0,873.772,386.243,418.491,16
0,793.787,420.4,419.608,17
0,914.91,38.806,432.187,4
0,861.134,382.826,462.159,27
0,949.276,40.346,403.578,121
0,924.561,376.521,418.511,97
0,703.432,118.889,424.51,127
0,928.483,270.01,416.781,29
0,971.962,24.402,390.367,24
0,977.683,29.861,389.641,39
0,990.911,193.818,446.713,1
0,953.618,98.14,408.281,122
0,998.202,223.686,445.257,0
0,888.692,7.603,407.395,100
0,995.691,129.313,403.207,77
0,960.066,372.663,423.549,5
0,906.711,7.507,407.11,109
0,902.307,33.001,407.619,112
0,762.973,421.224,420.071,47
0,730.379,359.791,421.307,102
0,969.151,393.013,417.432,9
0,939.216,159.736,455.909,76
0,993.614,138.404,416.489,4
0,907.447,297.444,416.58,35
0,772.143,366.204,419.205,80
0,934.339,49.074,451.014,21
0,852.86,75.205,419.375,67
0,969.572,135.717,472.527,27
0,982.68,157.39,424.692,37
0,743.351,433.655,419.537,8
0,764.834,438.69,420.049,13
0,972.289,95.099,400.312,83
0,967.071,67.927,402.792,93
0,927.489,47.124,406.84,14
0,944.21,166.491,460.936,51
0,823.409,415.182,419.683,73
0,972.947,55.047,397.192,94
0,893.055,357.267,423.723,72
0,739.344,184.604,418.626,3
0,924.094,360.16,417.509,24
0,976.92,181.201,421.87,130
0,914.817,38.936,432.23,3
0,972.405,154.292,439.232,8
0,716.853,54.564,419.678,13
0,960.594,155.769,413.154,48
0,714.014,413.894,420.142,73
0,953.494,105.763,408.018,123
0,913.58,58.933,407.431,1
0,828.259,406.789,419.781,87
0,985.744,199.875,411.703,0
0,970.68,125.314,441.758,4
0,975.899,165.707,409.609,86
0,793.851,293.951,434.1,4
0,966.824,121.36,469.364,2
0,991.635,205.909,416.066,9
0,754.528,183.03,419.604,78
0,997.364,413.247,448.799,3
0,991.939,193.432,446.379,30
0,740.188,451.596,419.83,11
0,929.128,64.907,445.391,25
0,760.161,359.975,419.285,111
0,759.214,401.935,419.812,37
0,745.281,29.006,419.645,13
0,950.897,114.345,418.633,21
0,896.501,20.032,407.303,95
0,957.749,74.525,404.954,103
0,994.957,182.789,418.327,6
0,796.93,418.383,419.976,47
0,974.268,136.286,407.363,50
0,735.545,5.499,419.811,26
0,839.083,361.289,472.339,15
0,830.402,279.789,424.907,140
0,704.932,96.429,419.97,97
0,980.746,194.181,414.627,19
0,998.323,158.306,408.09,113
0,706.852,45.078,419.432,8
0,869.153,150.765,419.287,81
0,706.924,31.198,419.648,9
0,773.058,4.333,433.348,65
0,841.087,240.725,454.419,7
0,841.068,171.111,418.325,1
0,968.883,148.63,448.092,16
0,887.699,184.46,455.139,3
0,753.039,372.261,422.439,75
0,887.338,418.876,419.635,46
0,713.619,200.796,419.804,76
0,756.919,127.311,429.096,131
0,742.233,401.591,420.107,69
0,876.147,58.231,448.836,4
0,884.533,426.987,419.806,52
0,993.062,200.367,443.966,0
0,920.753,48.859,407.193,46
0,960.01,117.986,442.328,5
0,937.131,14.623,403.13,91
0,787.713,43.899,420.317,79
0,801.071,389.237,419.379,44
0,730.414,386.578,422.793,118
0,781.068,314.001,418.695,4
0,763.133,429.311,419.889,15
0,843.54,38.817,417.925,6
0,944.073,465.738,419.004,69
0,790.9,460.655,419.728,8
0,961.358,197.324,420.317,108
0,995.357,211.619,410.793,2
0,909.147,265.713,416.649,43
0,946.134,410.288,457.326,31
0,973.33,134.285,468.275,19
0,715.894,162.131,419.041,11
0,972.944,130.414,425.568,2
0,971.274,147.231,441.138,20
0,893.638,13.453,407.213,57
0,960.682,155.752,413.212,2
0,706.8,133.119,419.144,62
0,849.929,199.174,472.364,27
0,998.539,172.69,435.468,26
0,949.456,106.897,409.042,59
0,901.11,325.832,422.632,9
0,947.088,51.705,442.61,22
0,961.887,60.82,403.267,82
0,963.931,180.233,437.784,126
0,988.215,178.018,426.538,12
0,929.458,50.775,454.666,3
0,971.809,168.161,424.597,116
0,957.656,256.892,422.346,1
0,876.302,234.815,451.417,2
0,993.828,170.004,438.427,50
0,855.849,40.873,418.917,83
0,931.306,50.227,455.106,20
0,965.982,117.128,418.919,13
0,992.864,129.838,404.105,89
0,722.793,430.407,420.451,23
0,703.177,231.727,418.833,1
0,868.571,89.051,418.337,4
0,985.476,213.165,442.18,31
0,950.876,244.92,418.544,100
0,915.154,43.757,407.424,30
0,784.116,132.132,419.835,72
0,948.435,403.652,418.395,62
0,972.617,237.351,448.036,19
0,839.593,287.338,466.886,16
0,919.95,64.818,410.33,3
0,876.832,169.862,454.461,1
0,770.24,328.809,420.041,88
0,746.317,67.592,419.65,25
0,733.83,415.191,420.124,41
0,946.896,25.832,399.83,100
0,936.867,297.578,417.09,119
0,896.337,5.065,407.103,122
0,973.541,146.867,443.018,44
0,968.285,112.212,419.819,23
0,969.772,17.784,389.955,31
0,787.731,375.548,418.513,1
0,849.418,254.367,418.026,113
0,700.321,19.989,419.659,12
0,997.044,362.452,474.486,57
0,795.238,157.262,419.731,22
0,935.417,439.892,419.03,20
0,967.597,161.312,418.142,15
0,792.407,207.562,418.765,10
0,912.629,361.252,424.053,2
0,959.185,115.732,463.473,7
0,967.625,78.954,402.91,97
0,826.175,449.277,419.797,15
0,796.226,78.579,420.485,80
0,899.813,13.528,430.769,10
0,993.02,168.815,421.79,13
0,876.018,277.652,422.478,26
0,949.94,39.686,402.479,96
0,876.777,148.379,419.27,75
0,950.006,40.074,403.047,95
0,758.171,204.884,419.589,94
0,902.854,409.077,419.667,109
0,894.441,339.807,423.877,76
0,938.34,53.198,428.773,20
0,930.176,76.203,407.753,112
0,702.727,273.676,437.775,18
0,729.313,151.149,419.308,48
0,868.18,239.116,462.823,27
0,909.286,23.513,407.062,91
0,965.069,161.775,413.491,14
0,700.663,72.558,420.134,71
0,704.88,24.96,419.587,12
0,993.773,160.54,417.169,6
0,972.293,70.79,400.66,89
0,934.145,40.57,436.056,31
0,972.029,168.027,423.923,118
0,969.544,135.754,472.283,26
0,726.567,171.209,418.645,3
0,994.644,136.802,404.775,1
0,976.76,131.892,452.564,15
0,824.475,36.716,421.252,6
0,901.958,140.827,414.202,1
0,948.589,2.515,394.898,55
0,967.63,315.921,456.038,16
0,992.597,420.723,418.008,44
0,725.581,1.683,420.043,38
0,724.31,25.873,419.882,30
0,770.623,70.956,420.159,49
0,850.301,11.748,428.176,56
0,858.384,63.754,418.143,4
0,813.349,2.638,428.453,32
0,869.027,17.038,413.35,14
0,715.524,393.608,419.891,92
0,769.398,351.491,419.274,76
0,974.236,246.022,427.639,46
0,978.384,159.849,440.291,12
0,709.611,166.118,419.02,8
0,971.487,168.382,425.78,123
0,877.621,293.14,424.261,27
0,711.599,228.767,419.074,3
0,962.05,20.55,393.861,41
0,983.589,338.628,427.912,105
0,719.201,165.652,419.076,24
0,914.507,52.281,418.284,1
0,971.655,265.351,446.791,6
0,974.458,401.137,460.861,34
0,911.022,13.031,407.113,111
0,939.636,426.162,418.884,78
0,826.135,113.6,420.587,51
0,982.707,142.262,425.965,4
0,768.726,112.186,419.196,3
0,873.652,320.572,425.587,105
0,988.062,415.103,418.232,97
0,918.681,47.942,407.29,98
0,912.975,38.54,421.019,1
0,930.152,268.444,423.57,52
0,746.483,417.928,420.054,24
0,930.536,72.304,446.417,28
0,980.41,187.741,425.386,29
0,976.759,181.243,421.75,126
0,978.415,137.802,442.726,9
0,975.688,120.662,405.655,56
0,969.576,155.215,439.239,2
0,992.208,186.76,409.901,19
0,883.257,22.29,407.894,5
0,957.224,149.411,415.132,29
0,858.674,264.843,417.952,52
0,983.696,185.974,412.359,19
0,899.504,12.906,422.917,21
0,809.667,410.344,419.686,96
0,781.751,401.456,419.104,10
0,875.18,74.566,419.311,58
0,981.226,49.428,391.898,25
0,957.646,29.415,396.333,68
0,812.968,49.928,420.038,36
0,962.77,87.924,405.437,136
0,760.912,251.66,419.415,75
0,995.135,169.624,438.678,25
0,838.483,11.824,418.594,112
0,895.473,158.262,420.081,74
0,897.89,110.604,418.992,70
0,849.221,69.448,419.74,66
0,892.612,259.811,417.207,112
0,781.653,387.728,419.74,88
0,932.524,82.767,407.972,123
0,866.168,229.481,466.514,7
0,926.133,57.37,461.849,22
0,970.037,125.346,443.373,4
0,953.954,143.256,416.757,18
0,888.82,7.498,407.41,96
0,952.682,23.773,397.089,80
0,964.439,12.518,390.692,22
0,987.738,126.243,431.112,33
0,833.858,30.984,418.308,5
0,790.204,452.857,419.502,3
0,822.887,377.695,420.318,137
0,988.303,134.462,436.266,1
0,887.914,7.791,407.252,91
0,869.898,169.031,418.764,113
0,965.154,138.867,407.624,46
0,713.117,129.103,419.392,80
0,985.558,65.46,394.294,42
0,955.788,126.648,407.404,13
0,995.913,93.522,436.104,29
0,903.673,211.65,418.168,84
0,986.475,156.487,427.726,61
0,878.231,430.961,419.722,65
0,979.869,262.124,420.396,65
0,974.744,160.896,438.918,17
0,955.2,75.472,406.579,136
0,846.534,444.632,419.724,11
0,900.34,417.047,419.631,104
0,758.164,38.294,419.717,19
0,998.442,299.204,418.955,100
0,976.147,45.495,394.302,40
0,904.853,127.945,454.295,55
0,935.628,74.521,407.565,87
0,944.635,79.233,407.668,120
0,971.578,168.297,425.233,124
0,929.247,91.212,408.886,81
0,910.356,138.629,449.668,79
0,834.342,207.542,418.878,104
0,735.885,339.924,419.988,103
0,958.133,6.484,391.705,30
0,904.745,17.363,406.958,79
0,779.356,183.458,419.762,86
0,906.656,16.996,407.407,100
0,977.855,164.157,423.901,12
0,936.129,96.191,407.965,96
0,939.564,102.667,408.888,102
0,938.619,294.331,417.257,131
0,845.464,265.027,417.827,113
0,973.897,38.614,393.025,41
0,977.669,308.965,464.142,22
0,982.381,180.082,428.925,8
0,803.23,112.36,420.631,90
0,899.587,150.25,418.021,18
0,762.293,164.349,421.388,7
0,929.091,54.148,406.898,40
0,929.68,65.287,450.779,18
0,829.34,127.6,419.34,15
0,943.703,202.59,419.312,90
0,927.153,204.965,419.114,85
0,950.202,106.647,408.889,43
0,937.388,54.495,442.906,19
0,767.798,188.665,448.103,18
0,956.604,96.291,407.747,118
0,957.01,74.773,405.124,102
0,908.607,299.072,416.891,68
0,978.486,159.973,439.933,9
0,978.839,174.111,434.124,0
0,965.15,221.264,420.938,134
0,973.577,175.235,427.124,155
0,751.677,225.072,419.655,71
0,983.78,377.55,470.198,36
0,847.263,312.492,422.859,17
0,893.874,88.807,418.902,98
0,856.631,329.443,451.176,5
0,898.44,126.399,419.331,82
0,981.154,193.971,413.997,6
0,996.837,151.564,407.603,87
0,748.275,90.838,420.227,71
0,858.379,39.082,421.402,129
0,779.209,410.987,419.85,55
0,990.739,96.925,434.359,28
0,821.472,29.088,440.908,12
0,944.383,243.263,418.108,12
0,969.774,141.637,453.481,6
0,930.537,68.772,407.592,77
0,935.935,67.068,407.612,122
0,892.669,39.655,449.57,8
0,897.62,19.732,407.232,99
0,993.455,205.454,417.166,7
0,991.815,178.02,439.362,23
0,930.257,90.804,408.597,97
0,808.352,215.946,419.22,58
0,866.589,80.113,417.789,1
0,798.402,251.617,418.642,18
0,804.976,89.091,420.427,88
0,970.015,300.262,425.309,98
0,933.735,389.645,418.788,104
0,970.167,135.574,472.3,24
0,986.142,199.597,411.882,11
0,759.165,190.221,419.669,65
0,923.73,289.506,416.657,69
0,894.448,5.674,407.214,101
0,993.427,253.215,424.679,37
0,983.044,449.799,418.678,88
0,922.709,93.283,412.75,80
0,971.465,313.563,425.216,12
0,769.041,452.381,419.784,7
0,713.368,411.429,420.011,41
0,969.71,154.879,434.834,2
0,979.671,121.167,425.671,3
0,929.031,16.991,406.991,136
0,956.01,406.144,468.474,16
0,908.591,323.215,423.193,97
0,870.182,277.886,468.887,27
0,987.659,143.655,455.979,46
0,862.743,196.965,417.553,21
0,815.337,64.349,420.296,78
0,956.513,339.295,423.223,21
0,770.386,215.875,419.504,101
0,957.188,216.435,420.494,103
0,957.542,89.686,407.197,154
0,915.65,39.489,442.08,10
0,932.579,78.279,440.96,1
0,988.034,124.179,403.496,61
0,729.741,401.064,420.251,89
0,980.736,120.714,424.215,0
0,778.403,373.086,420.219,83
0,901.91,204.813,418.537,99
0,929.191,17.397,406.923,140
0,993.775,170.165,440.101,31
0,998.166,152.456,408.026,124
0,867.836,154.058,419.202,94
0,866.298,393.311,461.7,8
0,988.185,126.488,430.674,26
0,953.818,68.881,406.984,148
